,description,num_genre
2479,small town residents mistake orson welles radio broadcast news alien invasion emboldened act await apocalypse,1
2480,cheerleading champs rebels challenged edgy new squad take teams world virtual cheer battle,1
2481,julia literally falls alejandro backyard apartment jolt needed nudge two loners together,1
2482,aging father illness reunites two sisters one roof new tensions arise old wounds hidden secrets surface,1
2483,digital revolution around corner employees bibideaux camera store strive stay relevant amid unstoppable change,1
2484,wild high school graduation party aspiring writer preston hopes declare love popular girl amanda got dumped class jock,1
2485,richi director commercials whose computer memory drive accidentally switched sneha woman soon falls love,1
2486,ferrell stars spanish speaking cowboy comedy mexican clan trying rescue ranch greedy creditors,1
2487,fat shaming husband brings home new lover wife maharashtra recruits group women challenge kabaddi match,1
2488,secretary saves tycoon boss life family hears wedding bells problem already love younger brother,1
2489,beautiful adventurous doctor resham meets handsome chinese backpacker named adam traveling friends journey self discovery,1
2490,pretty new neighbor seema falls shy roommate sid jealous womanizers omi jai plot break new lovebirds,1
2491,comic book artist holden meets perfect woman learn lesbian stop falling love,1
2492,wake sister marriage young middle class man leaves village learns supporting one self easier said done,1
2493,wealthy patriarch unexpectedly drops dead money crazed family friends staff scramble billionaire fortune,1
2494,career woman everything romance finds values challenged starts dating good man met christian matchmaking site,1
2495,twentysomething georgia pines old boyfriend thrilled second chance love attends high school reunion,1
2496,lives five hapless petty criminals careen madcap disarray plan abduct wealthy minister son goes horribly wrong,1
2497,class rank threatens college plans ambitious teen convinces nerdy peer run school board abolish ranking system,1
2498,overworked michael newman stumbles universal remote control gives power pause fast forward scenes life,1
2499,low tv ratings drive well known journalist concoct plan interview notorious underworld figure also suspected terrorist,1
2500,christopher columbus mysteriously appears modern day kolkata india two struggling young men look advice achieving success,1
2501,odds radical instructor ruthless methods drama student assembles troupe misfit actors ahead prestigious competition,1
2502,youtuber becomes obsessed figuring copycat archnemesis manages steal ideas,1
2503,several failed attempts taking life young man hires aging assassin anything fend retirement,1
2504,father takes steps move new yorker grieving mom death visits los angeles new possibilities may bring funk,1
2505,father son bond impromptu road trip deep conversations unexpected confessions strange encounters drunken escapade,1
2506,finding letter mailed santa girl asking new wife daddy twentysomething crystal sets make girl wishes come true,1
2507,los angeles family patriarch dies dutiful eldest son plans funeral becomes fiasco thanks colorful cast attendees,1
2508,host dinner party invites friends bring saddest loser find ultimate schmuck turns everyone else losers,1
2509,modern adaptation spanish classic eccentric elderly gentleman sets honest sidekick right wrongs world,1
2510,questionable character working self styled biblical archaeologist advances cause creating phony religious artifacts,1
2511,six talented struggling improv comics see sudden shift troupe dynamic one lands much coveted gig television,1
2512,wacky prequel blockbuster goes back lame brained title characters days classmates rhode island high school,1
2513,lie olive reputation transforms anonymous infamous high school decides embrace provocative new persona,1
2514,warehouse workers vince zack compete full war named employee month win date dream girl,1
2515,artistic rebellion ignites movies film characters suddenly speak freely audience prompting surly censor combat uprising,1
2516,cora three sons daughter almost one day family reunion big question comes heir,1
2517,two community college geology professors discover microscopic alien life forms meteorite military government become involved,1
2518,james living situation turns sour little choice move new girlfriend decision almost immediately regrets,1
2519,clarinet player lives grandparents small village forced move istanbul meets singer enjoying sudden fame,1
2520,h seyin found father one mission get together girl dreams little help new friend,1
2521,life tough h seyin marrying true love works day night support growing family singer firuzan copes fame,1
2522,maddy cole inseparable high school got popular maddy betrayed cole reunite ruin prom,1
2523,following night hard partying left tycoon boss dead four women try keep secret hopes closing billion dollar deal,1
2524,beauty expert drug dealer bungling revolutionary end grips extremist group meeting plane lebanon,1
2525,sportswriter samoan lawyer embark hallucinogenic three day romp los angeles las vegas counterculture cult favorite,1
2526,unaware matched online struggling writer embellishes lifestyle impress successful exec sparks unexpected romance,1
2527,nosy family tow fun loving bachelor goes romantic getaway ends pretending married complete stranger avoid trouble,1
2528,goofy likable millionaire discovers fianc e plan steal wealth devises unromantic scheme make life living hell,1
2529,dating couple forced spend first christmas together visiting four divorced parents single day,1
2530,determined make modern dancer new york young woman pursues unlikely goal enthusiasm natural talent,1
2531,forced attend new high school glamorous teen navigates hostile territory taking stand running homecoming queen,1
2532,climate change makes egypt freeze intelligence officers pose film crew location seek device eliminate frost,1
2533,ambitious young record company intern aaron must escort unruly rock star los angeles start anniversary concert,1
2534,tired dealing boyfriends wrong gal pals lauren emily andrea decide turn tables become players,1
2535,quadruplets separated babies reunite manila one needs liver transplant long held family resentments threaten derail everything,1
2536,thwarting crooks wooing belle next door four pranksters get heads bamboozle way couple bungalow,1
2537,four overachieving friends spend summer finishing high school everything possible enjoy party life ruin reputations,1
2538,hoping give relationship boost jenna kate arrange spend evening third woman things take turn sparks fly,1
2539,seen dispatching rude opposing hockey player stands doug glatt hired rival team fighting skills,1
2540,witty whodunit wealthy guests servants gather weekend stay home sir william mccordle soon found murdered,1
2541,leaving wives home three randy friends look forward raunchy extramarital fun college reunion,1
2542,good girl cam recruits pot loving bestie jinky help deliver backpack full weed drug dealing fianc,1
2543,three young nigerian bohemians one country major ethnic groups explore directions lives could go,1
2544,earthquake hits chile rescue workers must put aside differences save country businessman evil scheme,1
2545,uneducated mother eight suddenly becomes mayor uses skills learned housewife keep town running like clockwork,1
2546,freedoms threatened housewife h k met unaware future life politics faces liar mayoral hopeful faruk,1
2547,son astrologer faces opposition superstitious father regarding scheme launching mango business,1
2548,young woman recovering poorly bad romance gets new lease life encountering handsome man job interview,1
2549,con man tries retrieve bag money swoons woman ties notorious crew criminals,1
2550,desperate break clingy girlfriend nerdy cartoonist hires mysterious agency deed agency unusual methods,1
2551,harold kumar jump plane catch harold love interest must change plans kumar accused terrorist,1
2552,buddies harold kumar set satisfy stoner craving hamburgers end epic journey find white castle,1
2553,stylish comedy mother daughter con team makes money old fashioned way use feminine wiles swindle,1
2554,smooth sexy hitch helps clients make great first impression date thrown lovely reporter starts nosing around business,1
2555,trying resurrect career talented magician iskender goes tour things get iffy one illusions works little well,1
2556,eight gleefully grim short tales set halloween mother day st patrick day holidays comprise chilling horror anthology,1
2557,former rap musician joey boy monk takes father teng place rural temple crisis develops involving nearby stone quarry,1
2558,two new monks one former rock music star seeking inner peace join temple plagued thieves stealing valuable holy relics,1
2559,two teenage geeks inadvertently find lifelike state art sex robot must dodge high profile owner lost order keep,1
2560,resourceful flighty londoner threatened eviction vows whatever takes defeat greedy real estate agent,1
2561,andy samberg stars comedy accident prone daredevil determined jump buses moped impress abusive stepfather,1
2562,blending fact myth conspiracy minded docufiction argues u purchased yugoslavia secret space program,1
2563,aging lothario gets boot sugar mama must pull stops find new female sponsor,1
2564,dray lives life one woman time envy friends sister decides show error philandering ways,1
2565,fired gay schoolteacher richard returns drag force nature bianca gets hired job plots sweet scornful revenge,1
2566,texas teacher richard lured russia false pretenses enemy deb drag alter ego bianca soon turns country upside,1
2567,qualify apartment reserved singles married couple stages divorce husband unexpectedly remarries li seeks justice,1
2568,affable yuppie comedy kate reddy successful executive wife mom whose personal professional lives hang precarious balance,1
2569,desperate go u win back girlfriend yim hires tutor teach english things go according plan,1
2570,passing dog long widowed senior citizen need companionship two different possibilities present,1
2571,actor hit car driven police commissioner sister scheming brother law files bogus suit commissioner,1
2572,unable locate elusive mother baby girl left doorstep acapulco playboy unexpectedly begins develop feelings tot,1
2573,five viral internet celebrities travel competition award one television series ensemble comedy,1
2574,bored happy marriage couple decides spice things fighting game takes relationship unexpected path,1
2575,beautiful belly dancer moves apartment building group unhappily married men strives get attention,1
2576,eva alex decide wed england met three years earlier obstacles including labor strike volcano keep apart,1
2577,two luck singers set marry wealthy women everyone happy climb social ladder,1
2578,lottery ticket salesperson faces ethical dilemma setting aside soon winning ticket customer pick pay later,1
2579,years canada young meena returns native pakistan family wedding becomes romantically entangled adopted cousin,1
2580,jay silent bob comic book alter egos sold hollywood without permission head tinseltown sabotage production,1
2581,separated birth pair identical twins unexpectedly reunite adults embark madcap mission take common enemy past,1
2582,heartwarming tale julie powell decides spice uneventful life cooking recipes outlined julia child classic cookbook,1
2583,whirlwind romance couple rushes say bride family estate martha vineyard relations meet clash,1
2584,big city art dealer travels north carolina meet new husband small town family trip gives rise multitude problems,1
2585,years high school portly nice guy comes home holidays reunites former crush still feelings,1
2586,present day woman takes responsibility guiding charming time traveling th century nobleman st century,1
2587,secretly love neighbor mild mannered clerk heartbroken much bolder charming friend wins heart instead,1
2588,wrongfully accused murder two students last hope lies defense attorney inexperienced bumbler never even tried case,1
2589,cranky control freak must rely comically dysfunctional family pull scam greedy land shark stolen prized property,1
2590,playing matchmaker pair friends two young university students begin developing feelings,1
2591,graduating four college roomies petrified prospect facing real life reluctantly step adulthood ensemble comedy,1
2592,alien band killer clowns descends cosmos harvest scores small town victims cocooning prey cotton candy eat later,1
2593,bowler loses hand career takes nosedive uncovers next big thing amish kid named ishmael,1
2594,man decision marry three women keep committing suicide complicates relationship girlfriend,1
2595,field hockey playing pizza delivery boy finds transformed slacker zombie slayer outbreak undead kuala lumpur,1
2596,sets avenge son murder mild mannered snowplow driver nils sparks war norwegian mobster serbian rival,1
2597,kid heart condition falls ex stripper lot baggage joins alcoholics anonymous group catch attention,1
2598,recently single psychologist moves new neighborhood finds friendship women starting rebel years domestic abuse,1
2599,three best buddies thrown wild chase priceless painting stolen house used throw huge party,1
2600,winning shared trip soccer match two colleagues hold opposite world views find stuck traveling together duration,1
2601,pushes best friend kort date handsome transfer student college student allie left tackle adulthood,1
2602,anna chooses february propose marriage boyfriend meeting charming innkeeper must evaluate original plans,1
2603,spirit murdered woman contacts four bachelors enlisting help find killer,1
2604,young woman attempt come closet thanksgiving gets complicated male roommate shows parents home unannounced,1
2605,following death beloved girlfriend beth zach first shattered overjoyed inexplicably comes back life,1
2606,devil sends sweet son nicky earth bring back scheming siblings plans oust dear old dad power,1
2607,former goth studying become nun finds faith tested returns home visit brother disfigured iraq war,1
2608,adolf hitler reawakens site former bunker years later mistaken brilliant comedian becomes media phenomenon,1
2609,sparks fly romance blooms shelby vegan chef meets greg developer opposing views clash,1
2610,hong kong government enacts ban smoking cigarettes indoors new law drives hard core smokers outside facilitating meeting cherie makeup saleswoman jimmy advertising exec,1
2611,romantically inclined popular radio personality finds caught two diametrically opposed suitors,1
2612,single coworkers radio station brought together mutual friends starry eyed notions love may scuttle romance,1
2613,love triangle gets complicated female english tutor unknowingly gets hot tempered guy united states girlfriend,1
2614,years come go life childhood pals rosie alex struggle resolve lasting intimate bond,1
2615,three men different nations must find way amazon jungle foot get lost way brazil world cup final,1
2616,devin overstreet may class valedictorian much life experience enter mac johnson th year senior weed dealer,1
2617,woman joins janitorial staff federal reserve bank conspires two co workers pilfer old money scheduled destroyed,1
2618,comedy characters walks life go head head around mahjong table high stakes contest different playing styles,1
2619,lying girlfriend orthopedic surgeon samir must conjure pretend wife musical comedy,1
2620,single woman seizes opportunity standing train station clock meets stranger mistakes blind date,1
2621,filmmaker working documentary love modern manhattan becomes personally entangled romantic lives subjects,1
2622,poor heroine sent live wealthy relatives england wit writing talent find room circumstance grow,1
2623,jealous possessive mother thinks competing new daughter law affections overindulged son,1
2624,man inability conquer personal insecurities distrust people leads problems wife son,1
2625,orphan girl ambitions marrying rich man changes identity win heart prominent businessman son,1
2626,hoping pump sound punk band hires pepe keyboardist syndrome tensions erupt steals show talent,1
2627,melvin friends gather dinner casual conversation takes sharp turn begin disclose raw truths,1
2628,four richest bachelors abuja nigeria enjoy life fast cars palatial homes female attention concealing true activities,1
2629,disgruntled man blames marathi heritage lack success visited shivaji great medieval marathi king,1
2630,two strangers meet chance trip thailand form connection realize former romantic partners ended getting together,1
2631,seeking revenge employer lazy bank agent two dim witted friends concoct elaborate flawed heist,1
2632,office temp thinks found mr right starts dating handsome surgeon problem standing way everlasting bliss,1
2633,eye popping cast stars sketch comedy collage new millennium homage classic anthology films like kentucky fried movie,1
2634,inheriting media empire humble longfellow deeds moves big apple reporter company bigwig waiting pounce,1
2635,young man ignores feng shui master warning decides marry turning series mishaps begins curse life,1
2636,self help author learns mother fallen sadistic high school gym teacher tries put stop budding romance,1
2637,successful advertising agency executive falls asleep airplane wakes alternate universe stay home mom three kids,1
2638,samir must overcome hostile horoscope hot temper determined rival win heart rani love life,1
2639,mild mannered office drone plucks halloween party invitation street suddenly finds main event murder party,1
2640,relocated new post struggling adjust police officer complicates life falling woman little common,1
2641,earthquake sends school building drifting sea group high schoolers struggles survive overcome clique wars,1
2642,recently dumped attorney hires psychic help win back boyfriend things take unexpected turn another ex enters picture,1
2643,year old boy finds life upended sent live orphanage stop motion animated tale loss friendship young love,1
2644,untimely demise first three husbands stoic single mom left raise twelve children provide big family,1
2645,man finds marriage dedicated women rights activist facing unexpected challenges commitment cause,1
2646,ignacio learns orphanage financial woes pitches help disguising joining professional wrestling circuit,1
2647,biggest pranksters youtube vitalyzdtv dennis roady roman atwood turn hollywood prankwood top stunts,1
2648,prank goes sideways three buddies find relationships women tested unexpected ways,1
2649,woman enters quirky mental health clinic attempting suicide upon finding husband affair best friend,1
2650,kate uptight chef finds life turned upside sister dies car accident becomes niece sole guardian,1
2651,fired job dumped cheating boyfriend comedian one night stand weeks later finds pregnant,1
2652,fed uselessness degrees swayed tv commercial two spaniards head berlin work find quite advertised,1
2653,spirited trio back take new ghost busting adventure mens residence spooky secrets lurk around every corner,1
2654,body discovered building vengeful paranormal presence begins affect taew mod dum cartoon business,1
2655,ghosts wreak havoc old school student communicates spirit team reckons power struggle,1
2656,second sequel trilogy marital strife brews omar pursues music career despite salma wishes opt stable job,1
2657,programmer uses wife sympathetic voice company customer service app starts rely idealized self,1
2658,village biryani cook unexpectedly passes widow steps plate takes new delectable challenges,1
2659,battle bands percussions student musical kindred spirits set prove merits chinese folk western canon,1
2660,prostitute luck gets caught middle elaborate scheme orchestrated two local politicians,1
2661,witnessing murder meek family man must summon courage finds wrong side notorious gangster,1
2662,sent remote village write screenplay sinan finds inspiration spare colorful locals farcical misadventures craziness love,1
2663,desperate place live twentysomething bachelors parikshit jayesh parag bhavesh finally locate house rent learn landlords consider married applicants,1
2664,mak friends want protect wife nak let small thing like death get way true love horror comedy,1
2665,fashion designer arrogant businessman reluctantly try help accidentally swapping phones airport,1
2666,two young buddies seek love hawaii upon returning home disappointment soon entangle messy identity swap,1
2667,confident college professor courted four eligible well established men struggles decide likes best,1
2668,matters heart introduce chaos idyllic bachelor existence three young men share apartment,1
2669,grad student leaves boyfriend delhi job interview mumbai reconnects old flame still feelings,1
2670,small town cook moves london earn living employer sudden death immigration officials trail plans soon go sour,1
2671,bollywood superstar salman khan plays prem heir perfume fortune falls love wrong woman romantic comedy,1
2672,save parents home lottery squandering year old man sublets room disarmingly creepy tenant,1
2673,sarah travels california sister wedding hears rumor family real life inspiration graduate,1
2674,sparks fly newspaper columnist writes one sided sexist story commitment phobic bride abandoned three men altar,1
2675,high schooler sadie mitchell believes world end literally sets kiss boy win back best friend,1
2676,team journalists sent find behind classified ad seeking companion time travel must decide approach,1
2677,disliked stinginess samir finds life turned upside receives windfall launches television channel,1
2678,effort honor family matriarch dying wish urmila husband shrikant embark quest find husband charismatic yet choosey sai things easier said done,1
2679,palatial wedding venue turns haunted one families hosting wedding hires fearless sikh deal ghost,1
2680,eldest seven brothers run family farm together marries pretty nurse inspiring country bumpkin siblings follow example,1
2681,desperate support son single father uses talent makeup dress woman try part commercial,1
2682,walt disney sets sights obtaining rights children classic mary poppins book author proves tough nut crack,1
2683,desperately clinging youth year old megan tells boyfriend attending career seminar hangs teenage friend instead,1
2684,wayans brothers spoof hollywood biggest blockbusters including scream know last summer matrix american pie,1
2685,taking aim horror genre also films like black swan inception scary movie widens franchise scope mockery,1
2686,historically black college student activist cousin pledging fraternity navigate social divides amid parties protests conflicts,1
2687,desperate cash klutzy private investigator tekin searches wealthy woman missing girl faces one surprise mishap another,1
2688,best friends carrie miranda samantha charlotte take break busy new york lives expenses paid luxury vacation abu dhabi,1
2689,carrie big step forward relationship goes awry best friends charlotte miranda samantha help pick pieces,1
2690,passions flare alliances form neighbors ana miguel start affair former lovers right spouses noses,1
2691,large city five inmates mental asylum run insanity outside world trying prevent terrorist plot,1
2692,unable bribe way reckless driving charge arrogant rich kid sentenced community service home senior citizens,1
2693,unemployed immature somewhat pathetic bachelor sets sights finding date wedding younger successful brother,1
2694,death beloved mother three foster sisters find bond tested old grudges career tensions startling revelation,1
2695,many years hooking college two people cross paths realize serial philanderers need help reform,1
2696,high school approaches four best friends summer sleepover participate scavenger hunt popular archrivals,1
2697,unexpected romance surprise visit wild brother turn life widowed professor lawrence wetherhold upside,1
2698,keep teen crush spotting embarrassing youtube video anthony friend ian must enter virtual world alter clip,1
2699,arranged marriage becomes friendship viren aditi love begin unexpected feelings,1
2700,yuppie playboy looks quick death falsely diagnosed aids nurse cheated young casanova,1
2701,still sexy harry sanborn wines dines women half age getaway girlfriend goes awry mother drops unannounced,1
2702,fed hypocrisy adults around three creative high school misfits revive old debate club way fight back,1
2703,four cash strapped college women run afoul law fall shady hustler join annual rite bikinis beer debauchery,1
2704,brennan dale might grown men stop childish sibling rivalry erupting brennan mom marries dale dad,1
2705,luck man reads book characters materialize take life,1
2706,astrologer gives one year find mate face alone forever professor sets find bride despite serious obstacles,1
2707,gay brainiac ocd questions identity enters romantic relationship woman leaving sex physical intimacy,1
2708,writer ponders kill main character man begins hearing voice head realizes days numbered,1
2709,former fbi employee works stripper finance custody battle daughter secretly shady congressman takes interest,1
2710,boyhood crush ern returns ped forms band friend impress romantic rivalries bloom talented ern joins group,1
2711,soccer club manager brings one injured foreign players home recuperate form unlikely bond despite cultural differences,1
2712,group somethings small town experience variety personal relationship issues leading gathering local watering hole,1
2713,loving concerned american grandson travels mumbai rescue unappreciated grandmother drudgery fulfill true potential,1
2714,hoping sex college high school seniors seth evan try score booze huge party leading series wild misadventures,1
2715,socially awkward catholic schoolgirl vows win dreamy classmate affections taking first prize upcoming talent show,1
2716,washed corpse surprising abilities gives hopeless man stranded wilderness someone talk newfound reason live,1
2717,set financial boom late tale centers recent college grad trying figure life,1
2718,luck man must prove hapless seems woman date suddenly kidnapped,1
2719,flamboyant con artist band gleeful robbers gamble fate smugglers hire swipe antiques speeding train,1
2720,new beginnings appear horizon simple country boy forms bond sophisticated urban girl modern ideas,1
2721,widowed president strikes romance beautiful washington lobbyist couple keep private political lives separate,1
2722,released wrongly imprisoned iraq egyptian contractor returns home country brink revolution,1
2723,young man determined renounce catholicism baptismal records excised thwarted church bureaucracy inner conflicts,1
2724,britain ineffective caring teacher takes class cornwall one last school trip anything could happen probably,1
2725,cohabitating couple gary brooke petty spats turn battle home condo,1
2726,two terminally ill men bust cancer ward plan experience life fullest kick bucket,1
2727,taxi driver longs pop singer road stardom wrought competition struggle befriends helpful belly dancer,1
2728,developing infidelity formula said repel cheating popular blogger crosses paths charming lawyer willing put test,1
2729,divorced handyman drinking problem bonds year old son search stolen toolbox leads series misadventures,1
2730,notorious forger known ability create fake passports visas finds target con man ruse,1
2731,captain pleasant cruise ship mistakes mischievous stowaway entertainment director wild wacky hijinks ensue,1
2732,loser charge planning high school class year reunion thinks scored major coup gets marginally famous alum attend,1
2733,bachelorette weekend lesbian couple relationship hits snag one brides confesses never orgasm,1
2734,jesus hitting big brings surprise guest meet family christmas special wrong must comedians porta dos fundos,1
2735,following friend suicide husband dumps younger model three women plot payback two timing exes,1
2736,divorce bad relationships coming gay group affluent friends realize none lives easy seem,1
2737,young priest faith tested finds attracted woman meets confession ideals shaken core,1
2738,hired rescue flagging car dealership major sale fast talking closer spends days lot nights local strip clubs,1
2739,formerly troubled youth monk given charge buddhist temple neglected superstitious villagers spell fake psychic,1
2740,chef family leave india open eatery south france clash haughty restaurateur across street,1
2741,gathering evidence employer help fbi build price fixing case mark whitacre begins piece together fantasy world,1
2742,world one fibs screenwriter gains fame fortune maybe girl dreams saying things true,1
2743,six book club members find lives resemble modern day version jane austen novels drama,1
2744,biblical hangover spoof apostles awaken find jesus missing must piece together events previous night wild last supper,1
2745,life crime notorious kidnapper tries change ways turn new leaf win heart woman loves,1
2746,life convent takes unruly turn three unconventionally opinionated nuns cross paths tempting new gardener,1
2747,near future world single people hunted forced find mates within days turned animals banished wilderness,1
2748,year old girl becomes pop warner football first female quarterback raises eyebrows till takes team brink glory,1
2749,raised ashram india self styled love guru returns native america settle romantic rivalry two pro hockey players,1
2750,avoid punishment misdeeds arrogant god accepts mission reform three mortals earth must also contend demon,1
2751,journalist latches onto unbelievable story iraq meets lyn man mysterious origins reveals warrior monk,1
2752,bumbling cop frank drebin foil big boys energy industry intend suppress technology would put business,1
2753,hapless cop frank drebin causes problems solves trying stop deadly plot involving queen elizabeth ii,1
2754,fed dating debt na college senior documents experience wealthy older man gonzo journalism grant,1
2755,confronted potential end marriage ethan sophie take weekend together hoping negotiate future,1
2756,raising large family alone husband death ina searches work finally lands unlikely job president philippines,1
2757,shy freshman struggling depression deals best friend suicide first love engaging coming age tale,1
2758,save father company bankruptcy rich spoiled playboy forced wed nonsense woman unhappy marrying,1
2759,personal barber president well wife son get tangled political chaos gripped south korea late,1
2760,hardworking wisconsin college student falls arrogant yet charming classmate unaware danish prince attending school incognito,1
2761,johnny depp stars adaptation hunter thompson novel boozy journalist moves puerto rico falls taken woman,1
2762,sisters gail cynthia julie talent career takes promoter dave convinces tour u troops vietnam,1
2763,three sexually frustrated men adventure lifetime meeting intriguing young woman holiday mauritius,1
2764,engineer sami excited leave indian village job chicago soon runs problems achieving american dream,1
2765,comedians steve coogan rob brydon gorge local delicacies celebrity impressions reunite hilarious road trip spain,1
2766,chauvinistic morning show commentator tries prove relationship theories espouses segment called ugly truth,1
2767,water boy college football team rage makes tackling machine whose bone crushing power might vault team playoffs,1
2768,sequel hit wedding party couple date night ends accidental proposal sparking series chaotic family events,1
2769,conservative rabbi steps lead congregation reeling accident controversial plans incite gender war among congregation,1
2770,never ones think things two irish teens steal bicycles set coast find bale cocaine smuggler capsized ship,1
2771,romance cuisine mix perpetually dissatisfied hotel executive finally encounters perfect meal sous chef made,1
2772,determined fight corruption country newspaper cartoonist debuts new take prisoners attitude,1
2773,personality differences old friend past flame poke holes way husband wife perceive marriage,1
2774,three new york drag queens way hollywood beauty pageant get stranded small midwestern town car breaks,1
2775,widower martin restaurateur booming business three headstrong daughters leave house pursue individual destinies,1
2776,disbanded fraternity tries get act together finding new members beer bongs bad grades demented dean stand way,1
2777,renton mates cope gritty realities heroin addiction renton gets clean get away friends nasty habits,1
2778,surprise news girlfriend pregnant sends loutish owen ill advised trip reconnect twisted sister sadistic grandmother,1
2779,seismologist gets unusual readings equipment handymen discover foot long carnivorous worms suck prey underground,1
2780,rag tag team survivalists scientists battle supersucking desert creatures worming way oil fields mexico,1
2781,theme park simulated giant worm attacks turn real burt gummer two young entrepreneurs team battle flesh eating graboids,1
2782,residents abandoned mining town attempt get bottom series recent mysterious deaths fates sealed,1
2783,hired capture deadly creature terrorizing south africa survivalist burt gummer brings along new tech savvy partner,1
2784,goan native returns derelict palatial childhood home recalling family interpersonal drama end portuguese rule,1
2785,expecting relax vacation cabin two backwoods boys see trip turn nightmare accused psychotic killers,1
2786,wife terminally ill arthur future seems grim learns find joy life joins unconventional church choir,1
2787,ryan bingham flies around country firing employees behalf companies faces losing job savors recent college grad natalie,1
2788,quick throw punches name justice young man must find calmer way win pacifist father girl wishes marry,1
2789,civil war looming tv obsessed turkish town bemused bureaucrat daughter arrive modernize library,1
2790,employees turn antics eight hour shift restaurant shenaniganz new opportunities call boredom gets best,1
2791,set india pakistan border post satirical thought provoking comedy war deals serious events humorous manner,1
2792,soon retiring mr lino teaches something nin strict rules new warehouse job dramedy absurdities work life,1
2793,happy woman new love going great needs one thing divorce papers depressed ex get trickery may order,1
2794,unhappy commercial film work jaded hollywood actor moves argentina participate experimental thesis social philosophy,1
2795,denied u visa two dim indian men decide sneak america boat fate however leaves stranded beach karachi pakistan,1
2796,marijuana farmer extraterrestrial paranoia creates trouble group young campers pitch tent land northern california,1
2797,large family living one roof storm brews matriarch requests divorce husband th anniversary,1
2798,hunting stash stolen money sharp witted slacker south central los angeles infiltrates white college fraternity,1
2799,documentary filmmaker struggling creative block meets vibrant young hipster couple initially bring new energy life work,1
2800,returning ibiza several years walking straight narrow london connor falls back criminal crowd like never left,1
2801,acting career moribund aidan bloom steers new tack life taking children education private school becomes costly,1
2802,two identical strangers pursue respective dreams exchanging lives getting thumb controlling loved ones,1
2803,thanks arranged marriage designed make ailing grandmother happy newlyweds rahul swati virtually strangers four day honeymoon make difference comes couple feelings,1
2804,important high school party stake two teen yoga fanatics enlist man hunter help fight army monsters created nazis,1
2805,stepping revitalize family hotel money minded businessman clashes hotel cheery christmas loving decorator,1
2806,laida miggy think found perfect happiness burgeoning careers force long distance relationship,1
2807,divorced writer gets letter old boyfriend announcing wife baby returns hometown reconnect ex,1
2808,philandering small town mechanic political ambitions sparked visiting prime minister mistakenly grants special security clearance,1
2809,looking survive world taken zombies dorky college student teams urban roughneck pair grifter sisters,1
2810,tired small time grind three marseille cops get chance bust major drug network lines blur key informant makes big ask,0
2811,young bruce lee angers kung fu traditionalists teaching outsiders leading showdown shaolin master film based real events,0
2812,insatiable great white shark terrorizes amity island police chief oceanographer grizzled shark hunter seek destroy beast,0
2813,staff marine theme park try capture young great white shark discover mother invaded enclosure blood,0
2814,another deadly shark attack ellen brody enough amity island moves caribbean great white shark follows,0
2815,young cia operative matt weston must get dangerous criminal agency safe house come attack get securer location,0
2816,biggest foe seemingly defeated inuyasha friends return everyday life peace soon shattered emerging new enemy,0
2817,great dog demon beaqueathed one three swords fang two sons evil power third sword awakened,0
2818,ai young half demon escaped horai island try help people returns potential saviors inuyasha sesshomaru kikyo,0
2819,powerful demon sealed away years demon son awakened fate world jeopardy,0
2820,mistakenly accused attack fourth raikage ninja naruto imprisoned impenetrable hozuki castle powers sealed,0
2821,strange ninjas ambush village konohagakure adolescent ninja naruto long missing pal sasuke save planet,0
2822,four five ninja villages destroyed leader one spared tries find true culprit protect land,0
2823,adventures adolescent ninja naruto uzumaki continue tasked protecting priestess demon must die,0
2824,naruto sent recover missing nin rogue manages send years past unites father battle evil,0
2825,mission return missing pet naruto two fellow ninjas ambushed brutal knights led enigmatic temujin,0
2826,exuberant ninja naruto teams pals sakura kakashi escort prince michiru son hikaru crescent moon kingdom,0
2827,naruto sasuke sakura learn protecting actress hurt making next film turns princess,0
2828,slipped fatal poison final job ruthless assassin working tokyo less hours find ordered hit exact revenge,0
2829,twins reunited good hearted female gangster uptight rich sister take family crime cops trouble follows,0
2830,growing amidst gang wars hometown vincent forms entrepreneurial squad ends wrong side law,0
2831,smog choked dystopian los angeles blade runner rick deckard called retirement snuff quartet escaped replicants,0
2832,futuristic society indestructible robot police force keeps crime bay lone droid evolves next level artificial intelligence,0
2833,president friend murdered cia deputy director jack ryan becomes unwittingly involved illegal war colombian drug cartel,0
2834,ranger gabe walker partner called rescue group stranded climbers learn climbers actually thieving hijackers,0
2835,mick crocodile dundee family land los angeles soon learn lessons american life comedy sequel,0
2836,retired cia agent kidnapped son government analyst embarks unauthorized mission find halt terrorist plot,0
2837,test pilot hal jordan harnesses glowing new powers good wears otherworldly ring helps intergalactic force stop powerful threat,0
2838,getting hands misdirected shipment cell phones two hustlers try cash hawking merchandise back van,0
2839,day year old delivers tofu father retired race car driver night teen turn take wheel,0
2840,jim henson fantasy teen sarah embarks life altering quest rescue little brother clutches treacherous goblin,0
2841,team far super heroes try earn respect springing action brave dashing captain amazing disappears,0
2842,peter bobby farrelly outdo partially animated tale shape year old man host various organisms,0
2843,tidal wave spells disaster ship new year eve revelers capsizes mammoth vessel sending passengers battle survival,0
2844,navy seal sent war torn african jungle rescue doctor realize must also save refugees physician care,0
2845,fast talking l social worker goes series traps terrors find kidnapped tibetan child mystical powers,0
